0	19	  1866	1683726597	1683727928	1683727930	
1	source::/opt/splunk/var/log/splunk/python.log	230	1683726597	1683727927	1683727927	
2	source::/opt/splunk/var/log/splunk/btool.log	 12	1683727871	1683727901	1683727901	
3	source::/opt/splunk/var/log/splunk/splunkd-utility.log	 18	1683726853	1683727867	1683727885	
4	source::/opt/splunk/var/log/splunk/splunkd.log	883	1683726598	1683727927	1683727930	
5	source::/opt/splunk/var/log/splunk/splunkd_access.log	 56	1683727884	1683727920	1683727923	
6	source::/opt/splunk/var/log/splunk/conf.log	  1	1683727879	1683727879	1683727885	
7	source::/opt/splunk/var/log/splunk/mongod.log	177	1683727879	1683727883	1683727886	
8	source::/opt/splunk/var/log/splunk/scheduler.log	  5	1683727882	1683727913	1683727916	
9	source::/opt/splunk/var/log/splunk/splunkd_stderr.log	  2	1683727868	1683727922	1683727922	
10	source::/opt/splunk/var/log/splunk/splunk_secure_gateway_modular_input.log	  6	1683727870	1683727887	1683727888	
11	source::/opt/splunk/var/log/splunk/splunk_assist_supervisor_modular_input.log	  8	1683727886	1683727927	1683727927	
12	source::/opt/splunk/var/log/splunk/web_service.log	242	1683726597	1683727922	1683727925	
13	source::/opt/splunk/var/log/watchdog/watchdog.log	  2	1683727879	1683727879	1683727887	
14	source::/opt/splunk/var/log/splunk/web_access.log	  1	1683727889	1683727889	1683727889	
15	source::/opt/splunk/var/log/splunk/splunkd_ui_access.log	  1	1683727889	1683727889	1683727889	
16	source::/opt/splunk/var/log/splunk/splunk_assist_selfupdate_modular_input.log	    2	1683727892	1683727892	1683727892	
17	source::/opt/splunk/var/log/splunk/health.log	 36	1683727898	1683727928	1683727928	
18	source::/opt/splunk/var/log/splunk/metrics.log	182	1683727913	1683727913	1683727913	
19	source::/opt/splunk/var/log/splunk/splunk_assist_uiassets_modular_input.log	  2	1683727927	1683727927	1683727927	
