0	3	418	1686134020	1686134272	1686134273	
1	sourcetype::splunk_intro_disk_objects	  1	1686134020	1686134020	1686134025	
2	sourcetype::splunk_intro_resource_usage	200	1686134032	1686134272	1686134272	
3	sourcetype::splunk_metrics_log	217	1686134053	1686134270	1686134273	
