0	20	  2888	1683719685	1683719886	1683719889	
1	source::/opt/splunk/var/log/splunk/btool.log	 42	1683719689	1683719871	1683719871	
2	source::/opt/splunk/var/log/splunk/splunkd-utility.log	 15	1683719685	1683719686	1683719705	
3	source::/opt/splunk/var/log/splunk/splunkd.log	888	1683719687	1683719886	1683719888	
4	source::/opt/splunk/var/log/splunk/splunkd_access.log	182	1683719704	1683719880	1683719883	
5	source::/opt/splunk/var/log/splunk/conf.log	  1	1683719699	1683719699	1683719705	
6	source::/opt/splunk/var/log/splunk/mongod.log	176	1683719699	1683719704	1683719706	
7	source::/opt/splunk/var/log/splunk/scheduler.log	  5	1683719703	1683719734	1683719736	
8	source::/opt/splunk/var/log/splunk/splunkd_stderr.log	  2	1683719687	1683719880	1683719880	
9	source::/opt/splunk/var/log/splunk/splunk_secure_gateway_modular_input.log	 12	1683719689	1683719886	1683719886	
10	source::/opt/splunk/var/log/splunk/splunk_assist_supervisor_modular_input.log	 26	1683719705	1683719886	1683719886	
11	source::/opt/splunk/var/log/splunk/web_service.log	251	1683719706	1683719880	1683719883	
12	source::/opt/splunk/var/log/watchdog/watchdog.log	  2	1683719699	1683719699	1683719707	
13	source::/opt/splunk/var/log/splunk/python.log	238	1683719706	1683719886	1683719889	
14	source::/opt/splunk/var/log/splunk/web_access.log	  8	1683719708	1683719731	1683719734	
15	source::/opt/splunk/var/log/splunk/splunkd_ui_access.log	 34	1683719708	1683719735	1683719737	
16	source::/opt/splunk/var/log/splunk/splunk_assist_selfupdate_modular_input.log	    2	1683719711	1683719711	1683719711	
17	source::/opt/splunk/var/log/splunk/health.log	112	1683719717	1683719867	1683719870	
18	source::/opt/splunk/var/log/splunk/metrics.log	886	1683719732	1683719856	1683719859	
19	source::/opt/splunk/var/log/splunk/license_usage.log	  4	1683719763	1683719823	1683719823	
20	source::/opt/splunk/var/log/splunk/splunk_assist_uiassets_modular_input.log	  2	1683719886	1683719886	1683719886	
