0	17	  1702	1685706388	1685707772	1685707773	
1	source::/opt/splunk/var/log/introspection/disk_objects.log	 46	1685706499	1685707699	1685707702	
2	source::/opt/splunk/var/log/introspection/resource_usage.log	  1407	1685706388	1685707772	1685707773	
3	source::/opt/splunk/var/log/introspection/kvstore.log	216	1685706388	1685707772	1685707772	
4	source::/opt/splunk/var/run/splunk/search_telemetry/b28fc0500a3f0dee_alertsmanager_1685706514.1_search_telemetry.json	  1	1685706516	1685706516	1685706518	
5	source::/opt/splunk/var/run/splunk/search_telemetry/f1ee17a2486807fe_scheduler__nobody_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD54740dfff07b17ef1_at_1685706502_0_search_telemetry.json	  1	1685706535	1685706535	1685706535	
6	source::/opt/splunk/var/log/introspection/http_event_collector_metrics.log	 20	1685706598	1685707738	1685707738	
7	source::telemetry_api	  1	1685707102	1685707102	1685707102	
8	source::/opt/splunk/var/run/splunk/search_telemetry/e80f080c2a585a6d_1685707205.3_search_telemetry.json	                    1	1685707208	1685707208	1685707208	
9	source::/opt/splunk/var/run/splunk/search_telemetry/efd1cdbc51612e5e_1685707206.4_search_telemetry.json	  1	1685707208	1685707208	1685707209	
10	source::/opt/splunk/var/run/splunk/search_telemetry/02cdf07d5610f808_1685707206.5_search_telemetry.json	  1	1685707209	1685707209	1685707209	
11	source::/opt/splunk/var/run/splunk/search_telemetry/f2ad63efa22edae8_1685707206.7_search_telemetry.json	  1	1685707209	1685707209	1685707209	
12	source::/opt/splunk/var/run/splunk/search_telemetry/5affe79679078be4_1685707208.9_search_telemetry.json	  1	1685707209	1685707209	1685707209	
13	source::/opt/splunk/var/run/splunk/search_telemetry/a205472e0563e71e_1685707208.8_search_telemetry.json	  1	1685707209	1685707209	1685707209	
14	source::/opt/splunk/var/run/splunk/search_telemetry/aea75455771f8d36_1685707206.6_search_telemetry.json	  1	1685707210	1685707210	1685707210	
15	source::/opt/splunk/var/run/splunk/search_telemetry/2f850045ff099609_1685707209.10_search_telemetry.json	           1	1685707210	1685707210	1685707210	
16	source::/opt/splunk/var/run/splunk/search_telemetry/089b6484e350c895_1685707209.11_search_telemetry.json	  1	1685707210	1685707210	1685707210	
17	source::/opt/splunk/var/run/splunk/search_telemetry/be1ed21abff3c71d_1685707210.12_search_telemetry.json	  1	1685707211	1685707211	1685707211	
