0	19	 17000	1684931354	1684933039	1684933039	
1	source::/opt/splunk/var/log/splunk/btool.log	448	1684931354	1684933016	1684933016	
2	source::/opt/splunk/var/log/splunk/splunkd.log	  5297	1684931354	1684933039	1684933039	
3	source::/opt/splunk/var/log/splunk/splunkd_access.log	555	1684931354	1684933028	1684933030	
4	source::/opt/splunk/var/log/splunk/metrics.log	  9379	1684931371	1684933014	1684933017	
5	source::/opt/splunk/var/log/splunk/health.log	  1176	1684931377	1684933027	1684933030	
6	source::/opt/splunk/var/log/splunk/license_usage.log	 54	1684931411	1684932987	1684932987	
7	source::/opt/splunk/var/log/watchdog/watchdog.log	  6	1684931756	1684932794	1684932794	
8	source::/opt/splunk/var/log/splunk/splunk_secure_gateway_modular_input.log	  6	1684931785	1684932989	1684932989	
9	source::/opt/splunk/var/log/python_upgrade_readiness_app/pura_remote_latest_report.log	  5	1684932785	1684932787	1684932787	
10	source::/opt/splunk/var/log/python_upgrade_readiness_app/pura_app_list.log	                             4	1684932786	1684932786	1684932789	
11	source::/opt/splunk/var/log/python_upgrade_readiness_app/pura_utils.log	  7	1684932786	1684932787	1684932787	
12	source::/opt/splunk/var/log/python_upgrade_readiness_app/pura_python_toggle_utils.log	  5	1684932787	1684932787	1684932787	
13	source::/opt/splunk/var/log/python_upgrade_readiness_app/pura_telemetry.log	  6	1684932787	1684932787	1684932787	
14	source::/opt/splunk/var/log/python_upgrade_readiness_app/scan_summary/scan_summary.json	                            1	1684932787	1684932787	1684932790	
15	source::/opt/splunk/var/log/splunk/splunkd_stderr.log	  1	1684933033	1684933033	1684933033	
16	source::/opt/splunk/var/log/splunk/python.log	  9	1684933033	1684933034	1684933036	
17	source::/opt/splunk/var/log/splunk/web_service.log	 18	1684933033	1684933034	1684933036	
18	source::/opt/splunk/var/log/splunk/scheduler.log	  3	1684933039	1684933039	1684933039	
19	source::/opt/splunk/var/log/splunk/mongod.log	 20	1684933039	1684933039	1684933039	
