0	28	  5574	1685707772	1685871611	1685871612	
1	source::/opt/splunk/var/log/introspection/disk_objects.log	121	1685708154	1685712354	1685712357	
2	source::/opt/splunk/var/log/introspection/resource_usage.log	  4708	1685707772	1685871611	1685871612	
3	source::/opt/splunk/var/log/introspection/kvstore.log	646	1685708159	1685871611	1685871612	
4	source::/opt/splunk/var/run/splunk/search_telemetry/8c99c8efa309a19e_alertsmanager_1685708171.1_search_telemetry.json	  1	1685708176	1685708176	1685708182	
5	source::/opt/splunk/var/run/splunk/search_telemetry/9578af68255c56c7_scheduler__nobody_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD54740dfff07b17ef1_at_1685708160_0_search_telemetry.json	  1	1685708194	1685708194	1685708194	
6	source::/opt/splunk/var/run/splunk/search_telemetry/f8b456fbc42167ed_1685708222.3_search_telemetry.json	  1	1685708224	1685708224	1685708224	
7	source::/opt/splunk/var/run/splunk/search_telemetry/31fc6301a84e2c9c_scheduler__nobody_c3BsdW5rX2FyY2hpdmVy__RMD5473cbac83d6c9db7_at_1685708220_1_search_telemetry.json	  1	1685708225	1685708225	1685708225	
8	source::/opt/splunk/var/run/splunk/search_telemetry/242b712dea803ed6_rt_md_1685708241.4_search_telemetry.json	  1	1685708251	1685708251	1685708251	
9	source::/opt/splunk/var/run/splunk/search_telemetry/c00b38a16909932b_rt_md_1685708244.7_search_telemetry.json	  1	1685708252	1685708252	1685708252	
10	source::/opt/splunk/var/run/splunk/search_telemetry/33747ec502ead838_rt_md_1685708244.6_search_telemetry.json	  1	1685708252	1685708252	1685708252	
11	source::/opt/splunk/var/run/splunk/search_telemetry/71faf39eebf5e351_rt_md_1685708244.5_search_telemetry.json	  1	1685708252	1685708252	1685708252	
12	source::/opt/splunk/var/run/splunk/search_telemetry/2abc3e8922814094_1685708250.8_search_telemetry.json	  1	1685708253	1685708253	1685708253	
13	source::/opt/splunk/var/log/introspection/http_event_collector_metrics.log	 74	1685708263	1685871596	1685871596	
14	source::telemetry_api	  2	1685708758	1685871611	1685871612	
15	source::/opt/splunk/var/run/splunk/search_telemetry/9cdb4be346e45ed3_SummaryDirector_1685709961.9_search_telemetry.json	  1	1685709963	1685709963	1685709964	
16	source::/opt/splunk/var/run/splunk/search_telemetry/d420c600ea38037d_SummaryDirector_1685709961.10_search_telemetry.json	  1	1685709964	1685709964	1685709964	
17	source::/opt/splunk/var/run/splunk/search_telemetry/b984cb344f784e9f_SummaryDirector_1685711761.12_search_telemetry.json	  1	1685711763	1685711763	1685711764	
18	source::/opt/splunk/var/run/splunk/search_telemetry/5fe380f6b624ed49_SummaryDirector_1685711761.11_search_telemetry.json	  1	1685711764	1685711764	1685711764	
19	source::/opt/splunk/var/run/splunk/search_telemetry/c25e200ec159872b_1685711822.13_search_telemetry.json	  1	1685711823	1685711823	1685711823	
20	source::/opt/splunk/var/run/splunk/search_telemetry/d0daaf8bcefa494e_scheduler__nobody_c3BsdW5rX2FyY2hpdmVy__RMD5473cbac83d6c9db7_at_1685711820_2_search_telemetry.json	  1	1685711823	1685711823	1685711824	
21	source::/opt/splunk/var/run/splunk/search_telemetry/7e16ebe606caf0b6_scheduler__nobody_c3BsdW5rX3JhcGlkX2RpYWc__RMD5f28bf81648c338d0_at_1685761200_4_search_telemetry.json	  1	1685871555	1685871555	1685871555	
22	source::/opt/splunk/var/run/splunk/search_telemetry/8dc8df6a92dc5c30_scheduler__nobody_c3BsdW5rX3JhcGlkX2RpYWc__RMD57dcb8b0c8178ec5f_at_1685761500_5_search_telemetry.json	  1	1685871556	1685871556	1685871556	
23	source::/opt/splunk/var/run/splunk/search_telemetry/fdc6aecf49410013_scheduler__nobody_c3BsdW5rX3JhcGlkX2RpYWc__RMD5c90a3aa03262183e_at_1685761800_6_search_telemetry.json	  1	1685871557	1685871557	1685871557	
24	source::/opt/splunk/var/run/splunk/search_telemetry/f538365c655a17b3_1685871555.20_search_telemetry.json	  1	1685871558	1685871558	1685871558	
25	source::/opt/splunk/var/run/splunk/search_telemetry/29b325eb4f0c8975_scheduler__nobody_c3BsdW5rX3JhcGlkX2RpYWc__RMD5f28bf81648c338d0_at_1685847600_7_search_telemetry.json	  1	1685871558	1685871558	1685871558	
26	source::/opt/splunk/var/run/splunk/search_telemetry/f72e32ea556e1dc0_scheduler__nobody_c3BsdW5rX2FyY2hpdmVy__RMD5473cbac83d6c9db7_at_1685715420_3_search_telemetry.json	  1	1685871558	1685871558	1685871558	
27	source::/opt/splunk/var/run/splunk/search_telemetry/0e2b11d2dd7389f9_scheduler__nobody_c3BsdW5rX3JhcGlkX2RpYWc__RMD57dcb8b0c8178ec5f_at_1685847900_8_search_telemetry.json	  1	1685871559	1685871559	1685871559	
28	source::/opt/splunk/var/run/splunk/search_telemetry/2a9eef3ea58f247d_scheduler__nobody_c3BsdW5rX3JhcGlkX2RpYWc__RMD5c90a3aa03262183e_at_1685848200_9_search_telemetry.json	                  1	1685871559	1685871559	1685871559	
