0	22	  1197	1685695970	1685705436	1685705436	
1	source::/opt/splunk/var/log/introspection/disk_objects.log	 31	1685696433	1685705252	1685705255	
2	source::/opt/splunk/var/log/introspection/resource_usage.log	998	1685695970	1685705436	1685705436	
3	source::/opt/splunk/var/log/introspection/kvstore.log	138	1685696440	1685705436	1685705436	
4	source::/opt/splunk/var/run/splunk/search_telemetry/0f1db300361c7e7f_alertsmanager_1685696450.1_search_telemetry.json	  1	1685696454	1685696454	1685696465	
5	source::/opt/splunk/var/run/splunk/search_telemetry/7e2bd3843847f56b_scheduler__nobody_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD54740dfff07b17ef1_at_1685696439_0_search_telemetry.json	  1	1685696473	1685696473	1685696473	
6	source::/opt/splunk/var/run/splunk/search_telemetry/da594ed7620af88e_1685696539.4_search_telemetry.json	  1	1685696539	1685696539	1685696539	
7	source::/opt/splunk/var/log/introspection/http_event_collector_metrics.log	 12	1685696551	1685705430	1685705430	
8	source::/opt/splunk/var/run/splunk/search_telemetry/b6899991d980c175_rt_md_1685696533.3_search_telemetry.json	  1	1685696553	1685696553	1685696553	
9	source::/opt/splunk/var/run/splunk/search_telemetry/2862662185c22efc_rt_md_1685696543.6_search_telemetry.json	  1	1685696553	1685696553	1685696553	
10	source::/opt/splunk/var/run/splunk/search_telemetry/4e570d92f1a153a8_rt_md_1685696543.7_search_telemetry.json	  1	1685696553	1685696553	1685696553	
11	source::/opt/splunk/var/run/splunk/search_telemetry/e67619f385385000_rt_md_1685696543.8_search_telemetry.json	  1	1685696553	1685696553	1685696553	
12	source::/opt/splunk/var/run/splunk/search_telemetry/e57e67b4dbae98aa_1685696552.9_search_telemetry.json	  1	1685696560	1685696560	1685696561	
13	source::/opt/splunk/var/run/splunk/search_telemetry/59b4c7215750ad20_rt_md_1685696626.10_search_telemetry.json	  1	1685696641	1685696641	1685696641	
14	source::/opt/splunk/var/run/splunk/search_telemetry/f797c0f3ea42ee79_rt_md_1685696628.12_search_telemetry.json	  1	1685696642	1685696642	1685696642	
15	source::/opt/splunk/var/run/splunk/search_telemetry/af5c88edc529d1b4_rt_md_1685696628.13_search_telemetry.json	  1	1685696642	1685696642	1685696642	
16	source::/opt/splunk/var/run/splunk/search_telemetry/ed7520ae02ffa27e_rt_md_1685696628.11_search_telemetry.json	  1	1685696642	1685696642	1685696642	
17	source::/opt/splunk/var/run/splunk/search_telemetry/af67a57eaf72a62c_1685696640.14_search_telemetry.json	  1	1685696643	1685696643	1685696643	
18	source::/opt/splunk/var/run/splunk/search_telemetry/46686dd9e08fe83a_1685696671.15_search_telemetry.json	  1	1685696672	1685696672	1685696672	
19	source::/opt/splunk/var/run/splunk/search_telemetry/77f0eee1b14970db_1685696676.16_search_telemetry.json	  1	1685696679	1685696679	1685696679	
20	source::/opt/splunk/var/run/splunk/search_telemetry/99615eb007d63805_1685705041.17_search_telemetry.json	  1	1685705043	1685705043	1685705043	
21	source::/opt/splunk/var/run/splunk/search_telemetry/f3ba825ddf6349f8_scheduler__nobody_c3BsdW5rX2FyY2hpdmVy__RMD5473cbac83d6c9db7_at_1685697420_1_search_telemetry.json	  1	1685705043	1685705043	1685705043	
22	source::telemetry_api	  1	1685705256	1685705256	1685705256	
